state_postal_code,county_name,county_fips_code,coc_number,bos_region
NY,Hamilton County,36041,,
NY,Herkimer County,36043,,
NY,Jefferson County,36045,,
NY,Kings County,36047,,
NY,Lewis County,36049,,
NY,Livingston County,36051,,
NY,Madison County,36053,,
NY,Monroe County,36055,,
NY,Montgomery County,36057,,
NY,Nassau County,36059,,
NY,New York County,36061,,
NY,Niagara County,36063,,
NY,Oneida County,36065,,
NY,Onondaga County,36067,,
NY,Ontario County,36069,,
NY,Orange County,36071,,
NY,Orleans County,36073,,
NY,Oswego County,36075,,
NY,Otsego County,36077,,
NY,Putnam County,36079,,
NY,Queens County,36081,,
NY,Rensselaer County,36083,,
NY,Richmond County,36085,,
NY,Rockland County,36087,,
NY,St. Lawrence County,36089,,
NY,Saratoga County,36091,,
NY,Schenectady County,36093,,
NY,Schoharie County,36095,,
NY,Schuyler County,36097,,
NY,Seneca County,36099,,
NY,Steuben County,36101,,
NY,Suffolk County,36103,,
NY,Sullivan County,36105,,
NY,Tioga County,36107,,
NY,Tompkins County,36109,,
NY,Ulster County,36111,,
NY,Warren County,36113,,
NY,Washington County,36115,,
NY,Wayne County,36117,,
NY,Westchester County,36119,,
NY,Wyoming County,36121,,
NY,Yates County,36123,,
NC,Alamance County,37001,NC-503,Region 6
NC,Alexander County,37003,NC-503,Region 3
NC,Alleghany County,37005,NC-516,NC-516
NC,Anson County,37007,NC-503,Region 7
NC,Ashe County,37009,NC-516,NC-516
NC,Avery County,37011,NC-516,NC-516
NC,Beaufort County,37013,NC-503,Region 12
NC,Bertie County,37015,NC-503,Region 12
NC,Bladen County,37017,NC-503,Region 8
NC,Brunswick County,37019,NC-506,NC-506
NC,Buncombe County,37021,NC-501,NC-501
NC,Burke County,37023,NC-503,Region 3
NC,Cabarrus County,37025,NC-503,Region 5
NC,Caldwell County,37027,NC-503,Region 3
NC,Camden County,37029,NC-503,Region 11
NC,Carteret County,37031,NC-503,Region 13
NC,Caswell County,37033,NC-503,Region 6
NC,Catawba County,37035,NC-503,Region 3
NC,Chatham County,37037,NC-503,Region 6
NC,Cherokee County,37039,NC-503,Region 1
NC,Chowan County,37041,NC-503,Region 11
NC,Clay County,37043,NC-503,Region 1
NC,Cleveland County,37045,NC-509,NC-509
NC,Columbus County,37047,NC-503,Region 8
NC,Craven County,37049,NC-503,Region 13
NC,Cumberland County,37051,NC-511,NC-511
NC,Currituck County,37053,NC-503,Region 11
NC,Dare County,37055,NC-503,Region 11
NC,Davidson County,37057,NC-503,Region 5
NC,Davie County,37059,NC-503,Region 4
NC,Duplin County,37061,NC-503,Region 10
NC,Durham County,37063,NC-502,NC-502
NC,Edgecombe County,37065,NC-503,Region 9
NC,Forsyth County,37067,NC-500,NC-500
NC,Franklin County,37069,NC-503,Region 9
NC,Gaston County,37071,NC-509,NC-509
NC,Gates County,37073,NC-503,Region 11
NC,Graham County,37075,NC-503,Region 1
NC,Granville County,37077,NC-503,Region 9
NC,Greene County,37079,NC-503,Region 10
NC,Guilford County,37081,NC-504,NC-504
NC,Halifax County,37083,NC-503,Region 9
NC,Harnett County,37085,NC-503,Region 7
NC,Haywood County,37087,NC-503,Region 1
NC,Henderson County,37089,NC-503,Region 2
NC,Hertford County,37091,NC-503,Region 11
NC,Hoke County,37093,NC-503,Region 7
NC,Hyde County,37095,NC-503,Region 11
NC,Iredell County,37097,NC-503,Region 4
NC,Jackson County,37099,NC-503,Region 1
NC,Johnston County,37101,NC-503,Region 7
NC,Jones County,37103,NC-503,Region 13
NC,Lee County,37105,NC-503,Region 7
NC,Lenoir County,37107,NC-503,Region 10
NC,Lincoln County,37109,NC-509,NC-509
NC,McDowell County,37111,NC-503,Region 3
NC,Macon County,37113,NC-503,Region 1
NC,Madison County,37115,NC-503,Region 1
NC,Martin County,37117,NC-503,Region 12
NC,Mecklenburg County,37119,NC-505,NC-505
NC,Mitchell County,37121,NC-516,NC-516
NC,Montgomery County,37123,NC-503,Region 7
NC,Moore County,37125,NC-503,Region 7
NC,Nash County,37127,NC-503,Region 9
NC,New Hanover County,37129,NC-506,NC-506
NC,Northampton County,37131,NC-503,Region 9
NC,Onslow County,37133,NC-503,Region 13
NC,Orange County,37135,NC-513,NC-513
NC,Pamlico County,37137,NC-503,Region 13
NC,Pasquotank County,37139,NC-503,Region 11
NC,Pender County,37141,NC-506,NC-506
NC,Perquimans County,37143,NC-503,Region 11
NC,Person County,37145,NC-503,Region 6
NC,Pitt County,37147,NC-503,Region 12
NC,Polk County,37149,NC-503,Region 2
NC,Randolph County,37151,NC-503,Region 7
NC,Richmond County,37153,NC-503,Region 7
NC,Robeson County,37155,NC-503,Region 8
NC,Rockingham County,37157,NC-503,Region 6
NC,Rowan County,37159,NC-503,Region 5
NC,Rutherford County,37161,NC-503,Region 2
NC,Sampson County,37163,NC-503,Region 10
NC,Scotland County,37165,NC-503,Region 8
NC,Stanly County,37167,NC-503,Region 5
NC,Stokes County,37169,NC-503,Region 4
NC,Surry County,37171,NC-503,Region 4
NC,Swain County,37173,NC-503,Region 1
NC,Transylvania County,37175,NC-503,Region 2
NC,Tyrrell County,37177,NC-503,Region 11
NC,Union County,37179,NC-503,Region 5
NC,Vance County,37181,NC-503,Region 9
NC,Wake County,37183,NC-507,NC-507
NC,Warren County,37185,NC-503,Region 9
NC,Washington County,37187,NC-503,Region 12
NC,Watauga County,37189,NC-516,NC-516
NC,Wayne County,37191,NC-503,Region 10
NC,Wilkes County,37193,NC-516,NC-516
NC,Wilson County,37195,NC-503,Region 10
NC,Yadkin County,37197,NC-503,Region 4
NC,Yancey County,37199,NC-516,NC-516
ND,Adams County,38001,ND-500,ND-500
ND,Barnes County,38003,ND-500,ND-500
ND,Benson County,38005,ND-500,ND-500
ND,Billings County,38007,ND-500,ND-500
ND,Bottineau County,38009,ND-500,ND-500
ND,Bowman County,38011,ND-500,ND-500
ND,Burke County,38013,ND-500,ND-500
ND,Burleigh County,38015,ND-500,ND-500
ND,Cass County,38017,ND-500,ND-500
ND,Cavalier County,38019,ND-500,ND-500
ND,Dickey County,38021,ND-500,ND-500
ND,Divide County,38023,ND-500,ND-500
ND,Dunn County,38025,ND-500,ND-500
ND,Eddy County,38027,ND-500,ND-500
ND,Emmons County,38029,ND-500,ND-500
ND,Foster County,38031,ND-500,ND-500
ND,Golden Valley County,38033,ND-500,ND-500
ND,Grand Forks County,38035,ND-500,ND-500
ND,Grant County,38037,ND-500,ND-500
ND,Griggs County,38039,ND-500,ND-500
ND,Hettinger County,38041,ND-500,ND-500
ND,Kidder County,38043,ND-500,ND-500
ND,LaMoure County,38045,ND-500,ND-500
ND,Logan County,38047,ND-500,ND-500
ND,McHenry County,38049,ND-500,ND-500
ND,McIntosh County,38051,ND-500,ND-500
ND,McKenzie County,38053,ND-500,ND-500
ND,McLean County,38055,ND-500,ND-500
ND,Mercer County,38057,ND-500,ND-500
ND,Morton County,38059,ND-500,ND-500
ND,Mountrail County,38061,ND-500,ND-500
ND,Nelson County,38063,ND-500,ND-500
ND,Oliver County,38065,ND-500,ND-500
ND,Pembina County,38067,ND-500,ND-500
ND,Pierce County,38069,ND-500,ND-500
ND,Ramsey County,38071,ND-500,ND-500
ND,Ransom County,38073,ND-500,ND-500
ND,Renville County,38075,ND-500,ND-500
ND,Richland County,38077,ND-500,ND-500
ND,Rolette County,38079,ND-500,ND-500
ND,Sargent County,38081,ND-500,ND-500
ND,Sheridan County,38083,ND-500,ND-500
ND,Sioux County,38085,ND-500,ND-500
ND,Slope County,38087,ND-500,ND-500
ND,Stark County,38089,ND-500,ND-500
ND,Steele County,38091,ND-500,ND-500
ND,Stutsman County,38093,ND-500,ND-500
ND,Towner County,38095,ND-500,ND-500
ND,Traill County,38097,ND-500,ND-500
ND,Walsh County,38099,ND-500,ND-500
ND,Ward County,38101,ND-500,ND-500
ND,Wells County,38103,ND-500,ND-500
ND,Williams County,38105,ND-500,ND-500
OH,Adams County,39001,,
OH,Allen County,39003,,
OH,Ashland County,39005,,
OH,Ashtabula County,39007,,
OH,Athens County,39009,,
OH,Auglaize County,39011,,
OH,Belmont County,39013,,
OH,Brown County,39015,,
OH,Butler County,39017,,
OH,Carroll County,39019,,
OH,Champaign County,39021,,
OH,Clark County,39023,,
OH,Clermont County,39025,,
OH,Clinton County,39027,,
OH,Columbiana County,39029,,
OH,Coshocton County,39031,,
OH,Crawford County,39033,,
OH,Cuyahoga County,39035,,
OH,Darke County,39037,,
OH,Defiance County,39039,,
OH,Delaware County,39041,,
OH,Erie County,39043,,
OH,Fairfield County,39045,,
OH,Fayette County,39047,,
OH,Franklin County,39049,,
OH,Fulton County,39051,,
OH,Gallia County,39053,,
OH,Geauga County,39055,,
OH,Greene County,39057,,
OH,Guernsey County,39059,,
OH,Hamilton County,39061,,
OH,Hancock County,39063,,
OH,Hardin County,39065,,
OH,Harrison County,39067,,
OH,Henry County,39069,,
OH,Highland County,39071,,
OH,Hocking County,39073,,
OH,Holmes County,39075,,
OH,Huron County,39077,,
OH,Jackson County,39079,,
OH,Jefferson County,39081,,
OH,Knox County,39083,,
OH,Lake County,39085,,
OH,Lawrence County,39087,,
OH,Licking County,39089,,
OH,Logan County,39091,,
OH,Lorain County,39093,,
OH,Lucas County,39095,,
OH,Madison County,39097,,
OH,Mahoning County,39099,,
OH,Marion County,39101,,
OH,Medina County,39103,,
OH,Meigs County,39105,,
OH,Mercer County,39107,,
OH,Miami County,39109,,
OH,Monroe County,39111,,
OH,Montgomery County,39113,,
OH,Morgan County,39115,,
OH,Morrow County,39117,,
OH,Muskingum County,39119,,
OH,Noble County,39121,,
OH,Ottawa County,39123,,
OH,Paulding County,39125,,
OH,Perry County,39127,,
OH,Pickaway County,39129,,
OH,Pike County,39131,,
OH,Portage County,39133,,
OH,Preble County,39135,,
OH,Putnam County,39137,,
OH,Richland County,39139,,
OH,Ross County,39141,,
OH,Sandusky County,39143,,
OH,Scioto County,39145,,
OH,Seneca County,39147,,
OH,Shelby County,39149,,
OH,Stark County,39151,,
OH,Summit County,39153,,
OH,Trumbull County,39155,,
OH,Tuscarawas County,39157,,
OH,Union County,39159,,
OH,Van Wert County,39161,,
OH,Vinton County,39163,,
OH,Warren County,39165,,
OH,Washington County,39167,,
OH,Wayne County,39169,,
OH,Williams County,39171,,
OH,Wood County,39173,,
OH,Wyandot County,39175,,
OK,Adair County,40001,,
OK,Alfalfa County,40003,,
OK,Atoka County,40005,,
OK,Beaver County,40007,,
OK,Beckham County,40009,,
OK,Blaine County,40011,,
OK,Bryan County,40013,,
OK,Caddo County,40015,,
OK,Canadian County,40017,,
OK,Carter County,40019,,
OK,Cherokee County,40021,,
OK,Choctaw County,40023,,
OK,Cimarron County,40025,,
OK,Cleveland County,40027,,
OK,Coal County,40029,,
OK,Comanche County,40031,,
OK,Cotton County,40033,,
OK,Craig County,40035,,
OK,Creek County,40037,,
OK,Custer County,40039,,
OK,Delaware County,40041,,
OK,Dewey County,40043,,
OK,Ellis County,40045,,
OK,Garfield County,40047,,
OK,Garvin County,40049,,
OK,Grady County,40051,,
OK,Grant County,40053,,
OK,Greer County,40055,,
OK,Harmon County,40057,,
OK,Harper County,40059,,
OK,Haskell County,40061,,
OK,Hughes County,40063,,
OK,Jackson County,40065,,
OK,Jefferson County,40067,,
OK,Johnston County,40069,,
OK,Kay County,40071,,
OK,Kingfisher County,40073,,
OK,Kiowa County,40075,,
OK,Latimer County,40077,,
OK,Le Flore County,40079,,
OK,Lincoln County,40081,,
OK,Logan County,40083,,
OK,Love County,40085,,
OK,McClain County,40087,,
OK,McCurtain County,40089,,
OK,McIntosh County,40091,,
OK,Major County,40093,,
OK,Marshall County,40095,,
OK,Mayes County,40097,,
OK,Murray County,40099,,
OK,Muskogee County,40101,,
OK,Noble County,40103,,
OK,Nowata County,40105,,
OK,Okfuskee County,40107,,
OK,Oklahoma County,40109,,
OK,Okmulgee County,40111,,
OK,Osage County,40113,,
OK,Ottawa County,40115,,
OK,Pawnee County,40117,,
OK,Payne County,40119,,
OK,Pittsburg County,40121,,
OK,Pontotoc County,40123,,
OK,Pottawatomie County,40125,,
OK,Pushmataha County,40127,,
OK,Roger Mills County,40129,,
OK,Rogers County,40131,,
OK,Seminole County,40133,,
OK,Sequoyah County,40135,,
OK,Stephens County,40137,,
OK,Texas County,40139,,
OK,Tillman County,40141,,
OK,Tulsa County,40143,,
OK,Wagoner County,40145,,
OK,Washington County,40147,,
OK,Washita County,40149,,
OK,Woods County,40151,,
OK,Woodward County,40153,,
OR,Baker County,41001,,
OR,Benton County,41003,,
OR,Clackamas County,41005,,
OR,Clatsop County,41007,,
OR,Columbia County,41009,,
OR,Coos County,41011,,
OR,Crook County,41013,,
OR,Curry County,41015,,
OR,Deschutes County,41017,,
OR,Douglas County,41019,,
OR,Gilliam County,41021,,
OR,Grant County,41023,,
OR,Harney County,41025,,
OR,Hood River County,41027,,
OR,Jackson County,41029,,
OR,Jefferson County,41031,,
OR,Josephine County,41033,,
OR,Klamath County,41035,,
OR,Lake County,41037,,
OR,Lane County,41039,,
OR,Lincoln County,41041,,
OR,Linn County,41043,,
OR,Malheur County,41045,,
OR,Marion County,41047,,
OR,Morrow County,41049,,
OR,Multnomah County,41051,,
OR,Polk County,41053,,
OR,Sherman County,41055,,
OR,Tillamook County,41057,,
OR,Umatilla County,41059,,
OR,Union County,41061,,
OR,Wallowa County,41063,,
OR,Wasco County,41065,,
OR,Washington County,41067,,
OR,Wheeler County,41069,,
OR,Yamhill County,41071,,
PA,Adams County,42001,,
PA,Allegheny County,42003,,
PA,Armstrong County,42005,,
PA,Beaver County,42007,,
PA,Bedford County,42009,,
PA,Berks County,42011,,
PA,Blair County,42013,,
PA,Bradford County,42015,,
PA,Bucks County,42017,,
PA,Butler County,42019,,
PA,Cambria County,42021,,
PA,Cameron County,42023,,
PA,Carbon County,42025,,
PA,Centre County,42027,,
PA,Chester County,42029,,
PA,Clarion County,42031,,
PA,Clearfield County,42033,,
PA,Clinton County,42035,,
PA,Columbia County,42037,,
PA,Crawford County,42039,,
PA,Cumberland County,42041,,
PA,Dauphin County,42043,,
PA,Delaware County,42045,,
PA,Elk County,42047,,
PA,Erie County,42049,,
PA,Fayette County,42051,,
PA,Forest County,42053,,
PA,Franklin County,42055,,
PA,Fulton County,42057,,
PA,Greene County,42059,,
PA,Huntingdon County,42061,,
PA,Indiana County,42063,,
PA,Jefferson County,42065,,
PA,Juniata County,42067,,
PA,Lackawanna County,42069,,
PA,Lancaster County,42071,,
PA,Lawrence County,42073,,
PA,Lebanon County,42075,,
PA,Lehigh County,42077,,
PA,Luzerne County,42079,,
PA,Lycoming County,42081,,
PA,McKean County,42083,,
PA,Mercer County,42085,,
PA,Mifflin County,42087,,
PA,Monroe County,42089,,
PA,Montgomery County,42091,,
PA,Montour County,42093,,
PA,Northampton County,42095,,
PA,Northumberland County,42097,,
PA,Perry County,42099,,
PA,Philadelphia County,42101,,
PA,Pike County,42103,,
PA,Potter County,42105,,
PA,Schuylkill County,42107,,
PA,Snyder County,42109,,
PA,Somerset County,42111,,
PA,Sullivan County,42113,,
PA,Susquehanna County,42115,,
PA,Tioga County,42117,,
PA,Union County,42119,,
PA,Venango County,42121,,
PA,Warren County,42123,,
PA,Washington County,42125,,
PA,Wayne County,42127,,
PA,Westmoreland County,42129,,
PA,Wyoming County,42131,,
PA,York County,42133,,
RI,Bristol County,44001,,
RI,Kent County,44003,,
RI,Newport County,44005,,
RI,Providence County,44007,,
RI,Washington County,44009,,
SC,Abbeville County,45001,,
SC,Aiken County,45003,,
SC,Allendale County,45005,,
SC,Anderson County,45007,,
SC,Bamberg County,45009,,
SC,Barnwell County,45011,,
SC,Beaufort County,45013,,
SC,Berkeley County,45015,,
SC,Calhoun County,45017,,
SC,Charleston County,45019,,
SC,Cherokee County,45021,,
SC,Chester County,45023,,
SC,Chesterfield County,45025,,
SC,Clarendon County,45027,,
SC,Colleton County,45029,,
SC,Darlington County,45031,,
SC,Dillon County,45033,,
SC,Dorchester County,45035,,
SC,Edgefield County,45037,,
SC,Fairfield County,45039,,
SC,Florence County,45041,,
SC,Georgetown County,45043,,
SC,Greenville County,45045,,
SC,Greenwood County,45047,,
SC,Hampton County,45049,,
SC,Horry County,45051,,
SC,Jasper County,45053,,
SC,Kershaw County,45055,,
SC,Lancaster County,45057,,
SC,Laurens County,45059,,
SC,Lee County,45061,,
SC,Lexington County,45063,,
SC,McCormick County,45065,,
SC,Marion County,45067,,
SC,Marlboro County,45069,,
SC,Newberry County,45071,,
SC,Oconee County,45073,,
SC,Orangeburg County,45075,,
SC,Pickens County,45077,,
SC,Richland County,45079,,
SC,Saluda County,45081,,
SC,Spartanburg County,45083,,
SC,Sumter County,45085,,
SC,Union County,45087,,
SC,Williamsburg County,45089,,
SC,York County,45091,,
SD,Aurora County,46003,SD-500,SD-500
SD,Beadle County,46005,SD-500,SD-500
SD,Bennett County,46007,SD-500,SD-500
SD,Bon Homme County,46009,SD-500,SD-500
SD,Brookings County,46011,SD-500,SD-500
SD,Brown County,46013,SD-500,SD-500
SD,Brule County,46015,SD-500,SD-500
SD,Buffalo County,46017,SD-500,SD-500
SD,Butte County,46019,SD-500,SD-500
SD,Campbell County,46021,SD-500,SD-500
SD,Charles Mix County,46023,SD-500,SD-500
SD,Clark County,46025,SD-500,SD-500
SD,Clay County,46027,SD-500,SD-500
SD,Codington County,46029,SD-500,SD-500
SD,Corson County,46031,SD-500,SD-500
SD,Custer County,46033,SD-500,SD-500
SD,Davison County,46035,SD-500,SD-500
SD,Day County,46037,SD-500,SD-500
SD,Deuel County,46039,SD-500,SD-500
SD,Dewey County,46041,SD-500,SD-500
SD,Douglas County,46043,SD-500,SD-500
SD,Edmunds County,46045,SD-500,SD-500
SD,Fall River County,46047,SD-500,SD-500
SD,Faulk County,46049,SD-500,SD-500
SD,Grant County,46051,SD-500,SD-500
SD,Gregory County,46053,SD-500,SD-500
SD,Haakon County,46055,SD-500,SD-500
SD,Hamlin County,46057,SD-500,SD-500
SD,Hand County,46059,SD-500,SD-500
SD,Hanson County,46061,SD-500,SD-500
SD,Harding County,46063,SD-500,SD-500
SD,Hughes County,46065,SD-500,SD-500
SD,Hutchinson County,46067,SD-500,SD-500
SD,Hyde County,46069,SD-500,SD-500
SD,Jackson County,46071,SD-500,SD-500
SD,Jerauld County,46073,SD-500,SD-500
SD,Jones County,46075,SD-500,SD-500
SD,Kingsbury County,46077,SD-500,SD-500
SD,Lake County,46079,SD-500,SD-500
SD,Lawrence County,46081,SD-500,SD-500
SD,Lincoln County,46083,SD-500,SD-500
SD,Lyman County,46085,SD-500,SD-500
SD,McCook County,46087,SD-500,SD-500
SD,McPherson County,46089,SD-500,SD-500
SD,Marshall County,46091,SD-500,SD-500
SD,Meade County,46093,SD-500,SD-500
SD,Mellette County,46095,SD-500,SD-500
SD,Miner County,46097,SD-500,SD-500
SD,Minnehaha County,46099,SD-500,SD-500
SD,Moody County,46101,SD-500,SD-500
SD,Pennington County,46103,SD-500,SD-500
SD,Perkins County,46105,SD-500,SD-500
SD,Potter County,46107,SD-500,SD-500
SD,Roberts County,46109,SD-500,SD-500
SD,Sanborn County,46111,SD-500,SD-500
SD,Spink County,46115,SD-500,SD-500
SD,Stanley County,46117,SD-500,SD-500
SD,Sully County,46119,SD-500,SD-500
SD,Todd County,46121,SD-500,SD-500
SD,Tripp County,46123,SD-500,SD-500
SD,Turner County,46125,SD-500,SD-500
SD,Union County,46127,SD-500,SD-500
SD,Walworth County,46129,SD-500,SD-500
SD,Yankton County,46135,SD-500,SD-500
SD,Ziebach County,46137,SD-500,SD-500
TN,Anderson County,47001,,
TN,Bedford County,47003,,
TN,Benton County,47005,,
TN,Bledsoe County,47007,,
TN,Blount County,47009,,
TN,Bradley County,47011,,
TN,Campbell County,47013,,
TN,Cannon County,47015,,
TN,Carroll County,47017,,
TN,Carter County,47019,,
TN,Cheatham County,47021,,
TN,Chester County,47023,,
TN,Claiborne County,47025,,
TN,Clay County,47027,,
TN,Cocke County,47029,,
TN,Coffee County,47031,,
TN,Crockett County,47033,,
TN,Cumberland County,47035,,
TN,Davidson County,47037,,
TN,Decatur County,47039,,
TN,DeKalb County,47041,,
TN,Dickson County,47043,,
TN,Dyer County,47045,,
TN,Fayette County,47047,,
TN,Fentress County,47049,,
TN,Franklin County,47051,,
TN,Gibson County,47053,,
TN,Giles County,47055,,
TN,Grainger County,47057,,
TN,Greene County,47059,,
TN,Grundy County,47061,,
TN,Hamblen County,47063,,
TN,Hamilton County,47065,,
TN,Hancock County,47067,,
TN,Hardeman County,47069,,
TN,Hardin County,47071,,
TN,Hawkins County,47073,,
TN,Haywood County,47075,,
TN,Henderson County,47077,,
TN,Henry County,47079,,
TN,Hickman County,47081,,
TN,Houston County,47083,,
TN,Humphreys County,47085,,
TN,Jackson County,47087,,
TN,Jefferson County,47089,,
TN,Johnson County,47091,,
TN,Knox County,47093,,
TN,Lake County,47095,,
TN,Lauderdale County,47097,,
TN,Lawrence County,47099,,
TN,Lewis County,47101,,
TN,Lincoln County,47103,,
TN,Loudon County,47105,,
TN,McMinn County,47107,,
TN,McNairy County,47109,,
TN,Macon County,47111,,
TN,Madison County,47113,,
TN,Marion County,47115,,
TN,Marshall County,47117,,
TN,Maury County,47119,,
TN,Meigs County,47121,,
TN,Monroe County,47123,,
TN,Montgomery County,47125,,
TN,Moore County,47127,,
TN,Morgan County,47129,,
TN,Obion County,47131,,
TN,Overton County,47133,,
TN,Perry County,47135,,
TN,Pickett County,47137,,
TN,Polk County,47139,,
TN,Putnam County,47141,,
TN,Rhea County,47143,,
TN,Roane County,47145,,
TN,Robertson County,47147,,
TN,Rutherford County,47149,,
TN,Scott County,47151,,
TN,Sequatchie County,47153,,
TN,Sevier County,47155,,
TN,Shelby County,47157,,
TN,Smith County,47159,,
TN,Stewart County,47161,,
TN,Sullivan County,47163,,
TN,Sumner County,47165,,
TN,Tipton County,47167,,
TN,Trousdale County,47169,,
TN,Unicoi County,47171,,
TN,Union County,47173,,
TN,Van Buren County,47175,,
TN,Warren County,47177,,
TN,Washington County,47179,,
TN,Wayne County,47181,,
TN,Weakley County,47183,,
TN,White County,47185,,
TN,Williamson County,47187,,
TN,Wilson County,47189,,
TX,Anderson County,48001,,
TX,Andrews County,48003,,
TX,Angelina County,48005,,
TX,Aransas County,48007,,
TX,Archer County,48009,,
TX,Armstrong County,48011,,
TX,Atascosa County,48013,,
TX,Austin County,48015,,
TX,Bailey County,48017,,
TX,Bandera County,48019,,
TX,Bastrop County,48021,,
TX,Baylor County,48023,,
TX,Bee County,48025,,
TX,Bell County,48027,,
TX,Bexar County,48029,,
TX,Blanco County,48031,,
TX,Borden County,48033,,
TX,Bosque County,48035,,
TX,Bowie County,48037,,
TX,Brazoria County,48039,,
TX,Brazos County,48041,,
TX,Brewster County,48043,,
TX,Briscoe County,48045,,
TX,Brooks County,48047,,
TX,Brown County,48049,,
TX,Burleson County,48051,,
TX,Burnet County,48053,,
TX,Caldwell County,48055,,
TX,Calhoun County,48057,,
TX,Callahan County,48059,,
TX,Cameron County,48061,,
TX,Camp County,48063,,
TX,Carson County,48065,,
TX,Cass County,48067,,
TX,Castro County,48069,,
TX,Chambers County,48071,,
TX,Cherokee County,48073,,
TX,Childress County,48075,,
TX,Clay County,48077,,
TX,Cochran County,48079,,
TX,Coke County,48081,,
TX,Coleman County,48083,,
TX,Collin County,48085,,
TX,Collingsworth County,48087,,
TX,Colorado County,48089,,
TX,Comal County,48091,,
TX,Comanche County,48093,,
TX,Concho County,48095,,
TX,Cooke County,48097,,
TX,Coryell County,48099,,
TX,Cottle County,48101,,
TX,Crane County,48103,,
TX,Crockett County,48105,,
TX,Crosby County,48107,,
TX,Culberson County,48109,,
TX,Dallam County,48111,,
TX,Dallas County,48113,,
TX,Dawson County,48115,,
TX,Deaf Smith County,48117,,
TX,Delta County,48119,,
TX,Denton County,48121,,
TX,DeWitt County,48123,,
TX,Dickens County,48125,,
TX,Dimmit County,48127,,
TX,Donley County,48129,,
TX,Duval County,48131,,
TX,Eastland County,48133,,
TX,Ector County,48135,,
TX,Edwards County,48137,,
TX,Ellis County,48139,,
TX,El Paso County,48141,,
TX,Erath County,48143,,
TX,Falls County,48145,,
TX,Fannin County,48147,,
TX,Fayette County,48149,,
TX,Fisher County,48151,,
TX,Floyd County,48153,,
TX,Foard County,48155,,
TX,Fort Bend County,48157,,
TX,Franklin County,48159,,
TX,Freestone County,48161,,
TX,Frio County,48163,,
TX,Gaines County,48165,,
TX,Galveston County,48167,,
TX,Garza County,48169,,
TX,Gillespie County,48171,,
TX,Glasscock County,48173,,
TX,Goliad County,48175,,
TX,Gonzales County,48177,,
TX,Gray County,48179,,
TX,Grayson County,48181,,
TX,Gregg County,48183,,
TX,Grimes County,48185,,
TX,Guadalupe County,48187,,
TX,Hale County,48189,,
TX,Hall County,48191,,
TX,Hamilton County,48193,,
TX,Hansford County,48195,,
TX,Hardeman County,48197,,
TX,Hardin County,48199,,
TX,Harris County,48201,,
TX,Harrison County,48203,,
TX,Hartley County,48205,,
TX,Haskell County,48207,,
TX,Hays County,48209,,
TX,Hemphill County,48211,,
TX,Henderson County,48213,,
TX,Hidalgo County,48215,,
TX,Hill County,48217,,
TX,Hockley County,48219,,
TX,Hood County,48221,,
TX,Hopkins County,48223,,
TX,Houston County,48225,,
TX,Howard County,48227,,
TX,Hudspeth County,48229,,
TX,Hunt County,48231,,
TX,Hutchinson County,48233,,
TX,Irion County,48235,,
TX,Jack County,48237,,
TX,Jackson County,48239,,
TX,Jasper County,48241,,
TX,Jeff Davis County,48243,,
TX,Jefferson County,48245,,
TX,Jim Hogg County,48247,,
TX,Jim Wells County,48249,,
TX,Johnson County,48251,,
TX,Jones County,48253,,
TX,Karnes County,48255,,
TX,Kaufman County,48257,,
TX,Kendall County,48259,,
TX,Kenedy County,48261,,
TX,Kent County,48263,,
TX,Kerr County,48265,,
TX,Kimble County,48267,,
TX,King County,48269,,
TX,Kinney County,48271,,
TX,Kleberg County,48273,,
TX,Knox County,48275,,
TX,Lamar County,48277,,
TX,Lamb County,48279,,
TX,Lampasas County,48281,,
TX,La Salle County,48283,,
TX,Lavaca County,48285,,
TX,Lee County,48287,,
TX,Leon County,48289,,
TX,Liberty County,48291,,
TX,Limestone County,48293,,
TX,Lipscomb County,48295,,
TX,Live Oak County,48297,,
TX,Llano County,48299,,
TX,Loving County,48301,,
TX,Lubbock County,48303,,
TX,Lynn County,48305,,
TX,McCulloch County,48307,,
TX,McLennan County,48309,,
TX,McMullen County,48311,,
TX,Madison County,48313,,
TX,Marion County,48315,,
TX,Martin County,48317,,
TX,Mason County,48319,,
TX,Matagorda County,48321,,
TX,Maverick County,48323,,
TX,Medina County,48325,,
TX,Menard County,48327,,
TX,Midland County,48329,,
TX,Milam County,48331,,
TX,Mills County,48333,,
TX,Mitchell County,48335,,
TX,Montague County,48337,,
TX,Montgomery County,48339,,
TX,Moore County,48341,,
TX,Morris County,48343,,
TX,Motley County,48345,,
TX,Nacogdoches County,48347,,
TX,Navarro County,48349,,
TX,Newton County,48351,,
TX,Nolan County,48353,,
TX,Nueces County,48355,,
TX,Ochiltree County,48357,,
TX,Oldham County,48359,,
TX,Orange County,48361,,
TX,Palo Pinto County,48363,,
TX,Panola County,48365,,
TX,Parker County,48367,,
TX,Parmer County,48369,,
TX,Pecos County,48371,,
TX,Polk County,48373,,
TX,Potter County,48375,,
TX,Presidio County,48377,,
TX,Rains County,48379,,
TX,Randall County,48381,,
TX,Reagan County,48383,,
TX,Real County,48385,,
TX,Red River County,48387,,
TX,Reeves County,48389,,
TX,Refugio County,48391,,
TX,Roberts County,48393,,
TX,Robertson County,48395,,
TX,Rockwall County,48397,,
