state_postal_code,county_name,county_fips_code,year,population_estimate,population_density,coc_number,bos_region
AL,Sumter County,1119,2015,13206,14.611216789,,
AL,Sumter County,1119,2016,12974,14.35453026,,
AL,Sumter County,1119,2017,12780,14.139887215,,
AL,Sumter County,1119,2018,12691,14.041416952,,
AL,Talladega County,1121,2010,82100,111.43049474,,
AL,Talladega County,1121,2011,81777,110.99210193,,
AL,Talladega County,1121,2012,82078,111.40063517,,
AL,Talladega County,1121,2013,81513,110.63378706,,
AL,Talladega County,1121,2014,81450,110.5482801,,
AL,Talladega County,1121,2015,81055,110.01216505,,
AL,Talladega County,1121,2016,80468,109.21545738,,
AL,Talladega County,1121,2017,80022,108.61012241,,
AL,Talladega County,1121,2018,79828,108.34681527,,
AL,Tallapoosa County,1123,2010,41476,57.885189655,,
AL,Tallapoosa County,1123,2011,41397,57.774934809,,
AL,Tallapoosa County,1123,2012,41044,57.28227708,,
AL,Tallapoosa County,1123,2013,41028,57.259946985,,
AL,Tallapoosa County,1123,2014,40887,57.06316302,,
AL,Tallapoosa County,1123,2015,40611,56.677968875,,
AL,Tallapoosa County,1123,2016,40570,56.620748006,,
AL,Tallapoosa County,1123,2017,40613,56.680760137,,
AL,Tallapoosa County,1123,2018,40497,56.518866946,,
AL,Tuscaloosa County,1125,2010,194996,147.62816173,,
AL,Tuscaloosa County,1125,2011,196719,148.93261578,,
AL,Tuscaloosa County,1125,2012,198794,150.50356306,,
AL,Tuscaloosa County,1125,2013,201084,152.23728319,,
AL,Tuscaloosa County,1125,2014,203097,153.76129132,,
AL,Tuscaloosa County,1125,2015,204736,155.0021504,,
AL,Tuscaloosa County,1125,2016,206614,156.42395233,,
AL,Tuscaloosa County,1125,2017,207709,157.25295824,,
AL,Tuscaloosa County,1125,2018,208911,158.16297204,,
AL,Walker County,1127,2010,66997,84.69888468,,
AL,Walker County,1127,2011,66577,84.167912673,,
AL,Walker County,1127,2012,66096,83.559823303,,
AL,Walker County,1127,2013,65768,83.14515945,,
AL,Walker County,1127,2014,65336,82.599016814,,
AL,Walker County,1127,2015,64933,82.089536531,,
AL,Walker County,1127,2016,64548,81.602812191,,
AL,Walker County,1127,2017,63935,80.827845904,,
AL,Walker County,1127,2018,63711,80.544660834,,
AL,Washington County,1129,2010,17627,16.318185023,,
AL,Washington County,1129,2011,17354,16.065455431,,
AL,Washington County,1129,2012,17146,15.872899552,,
AL,Washington County,1129,2013,16897,15.642387946,,
AL,Washington County,1129,2014,16868,15.615541213,,
AL,Washington County,1129,2015,16828,15.578511236,,
AL,Washington County,1129,2016,16610,15.376697863,,
AL,Washington County,1129,2017,16532,15.304489408,,
AL,Washington County,1129,2018,16378,15.161923997,,
AL,Wilcox County,1131,2010,11564,13.015925237,,
AL,Wilcox County,1131,2011,11442,12.878607451,,
AL,Wilcox County,1131,2012,11308,12.727782997,,
AL,Wilcox County,1131,2013,11152,12.55219632,,
AL,Wilcox County,1131,2014,10953,12.328210751,,
AL,Wilcox County,1131,2015,10903,12.271932969,,
AL,Wilcox County,1131,2016,10851,12.213404077,,
AL,Wilcox County,1131,2017,10712,12.056951845,,
AL,Wilcox County,1131,2018,10627,11.961279617,,
AL,Winston County,1133,2010,24412,39.825164913,,
AL,Winston County,1133,2011,24358,39.737070578,,
AL,Winston County,1133,2012,24190,39.462999313,,
AL,Winston County,1133,2013,24186,39.456473807,,
AL,Winston County,1133,2014,24137,39.376536355,,
AL,Winston County,1133,2015,23929,39.037210028,,
AL,Winston County,1133,2016,23906,38.999688367,,
AL,Winston County,1133,2017,23745,38.737036738,,
AL,Winston County,1133,2018,23660,38.598369729,,
AK,Aleutians East Borough,2013,2010,3166,0.4532522389,,
AK,Aleutians East Borough,2013,2011,3260,0.4667095069,,
AK,Aleutians East Borough,2013,2012,3295,0.4717201918,,
AK,Aleutians East Borough,2013,2013,3345,0.4788783131,,
AK,Aleutians East Borough,2013,2014,3348,0.4793078003,,
AK,Aleutians East Borough,2013,2015,3381,0.4840321604,,
AK,Aleutians East Borough,2013,2016,3388,0.4850342974,,
AK,Aleutians East Borough,2013,2017,3495,0.5003526769,,
AK,Aleutians East Borough,2013,2018,3515,0.5032159254,,
AK,Aleutians West Census Area,2016,2010,5560,1.2659065095,,
AK,Aleutians West Census Area,2016,2011,5581,1.2706878111,,
AK,Aleutians West Census Area,2016,2012,5675,1.2920898276,,
AK,Aleutians West Census Area,2016,2013,5777,1.3153132924,,
AK,Aleutians West Census Area,2016,2014,5822,1.3255589386,,
AK,Aleutians West Census Area,2016,2015,5781,1.3162240165,,
AK,Aleutians West Census Area,2016,2016,5698,1.2973264913,,
AK,Aleutians West Census Area,2016,2017,5726,1.30370156,,
AK,Aleutians West Census Area,2016,2018,5723,1.3030185169,,
AK,Anchorage Municipality,2020,2010,293310,171.88790124,,
AK,Anchorage Municipality,2020,2011,296154,173.55456515,,
AK,Anchorage Municipality,2020,2012,298233,174.77291756,,
AK,Anchorage Municipality,2020,2013,301155,176.48529166,,
AK,Anchorage Municipality,2020,2014,299927,175.76564916,,
AK,Anchorage Municipality,2020,2015,297613,174.40958014,,
AK,Anchorage Municipality,2020,2016,297216,174.17692699,,
AK,Anchorage Municipality,2020,2017,294264,172.44697205,,
AK,Anchorage Municipality,2020,2018,291538,170.84945945,,
AK,Bethel Census Area,2050,2010,17085,0.4205116636,,
AK,Bethel Census Area,2050,2011,17415,0.4286339257,,
AK,Bethel Census Area,2050,2012,17654,0.4345164126,,
AK,Bethel Census Area,2050,2013,17847,0.4392667053,,
AK,Bethel Census Area,2050,2014,17933,0.441383416,,
AK,Bethel Census Area,2050,2015,17955,0.4419249002,,
AK,Bethel Census Area,2050,2016,18019,0.4435001268,,
AK,Bethel Census Area,2050,2017,18079,0.4449769017,,
AK,Bethel Census Area,2050,2018,18216,0.4483488712,,
AK,Bristol Bay Borough,2060,2010,1002,2.0789217908,,
AK,Bristol Bay Borough,2060,2011,1030,2.1370154137,,
AK,Bristol Bay Borough,2060,2012,980,2.0332768014,,
AK,Bristol Bay Borough,2060,2013,952,1.9751831785,,
AK,Bristol Bay Borough,2060,2014,949,1.9689588618,,
AK,Bristol Bay Borough,2060,2015,905,1.8776688829,,
AK,Bristol Bay Borough,2060,2016,903,1.8735193384,,
AK,Bristol Bay Borough,2060,2017,870,1.8050518543,,
AK,Bristol Bay Borough,2060,2018,877,1.81957526,,
AK,Denali Borough,2068,2010,1835,0.1452089641,,
AK,Denali Borough,2068,2011,1872,0.1481368832,,
AK,Denali Borough,2068,2012,1908,0.1509856695,,
AK,Denali Borough,2068,2013,1942,0.1536761898,,
AK,Denali Borough,2068,2014,1915,0.1515396001,,
AK,Denali Borough,2068,2015,1927,0.1524891955,,
AK,Denali Borough,2068,2016,2039,0.161352086,,
AK,Denali Borough,2068,2017,2066,0.1634886756,,
AK,Denali Borough,2068,2018,2059,0.162934745,,
AK,Dillingham Census Area,2070,2010,4850,0.2645738132,,
AK,Dillingham Census Area,2070,2011,4948,0.2699198408,,
AK,Dillingham Census Area,2070,2012,4951,0.2700834947,,
AK,Dillingham Census Area,2070,2013,4979,0.2716109311,,
AK,Dillingham Census Area,2070,2014,4983,0.2718291363,,
AK,Dillingham Census Area,2070,2015,4987,0.2720473416,,
AK,Dillingham Census Area,2070,2016,4970,0.2711199694,,
AK,Dillingham Census Area,2070,2017,4935,0.2692106739,,
AK,Dillingham Census Area,2070,2018,5000,0.2727565085,,
AK,Fairbanks North Star Borough,2090,2010,98260,13.406065233,,
AK,Fairbanks North Star Borough,2090,2011,98104,13.384781433,,
AK,Fairbanks North Star Borough,2090,2012,100305,13.68507402,,
AK,Fairbanks North Star Borough,2090,2013,100928,13.770072785,,
AK,Fairbanks North Star Borough,2090,2014,99256,13.541954109,,
AK,Fairbanks North Star Borough,2090,2015,99630,13.592980655,,
AK,Fairbanks North Star Borough,2090,2016,100683,13.736646304,,
AK,Fairbanks North Star Borough,2090,2017,99725,13.605941943,,
AK,Fairbanks North Star Borough,2090,2018,98971,13.503070244,,
AK,Haines Borough,2100,2010,2501,1.0689900629,,
AK,Haines Borough,2100,2011,2573,1.0997646669,,
AK,Haines Borough,2100,2012,2577,1.1014743671,,
AK,Haines Borough,2100,2013,2558,1.093353291,,
AK,Haines Borough,2100,2014,2555,1.0920710159,,
AK,Haines Borough,2100,2015,2516,1.0754014387,,
AK,Haines Borough,2100,2016,2527,1.0801031143,,
AK,Haines Borough,2100,2017,2518,1.0762562888,,
AK,Haines Borough,2100,2018,2474,1.0574495864,,
AK,Hoonah-Angoon Census Area,2105,2010,2113,0.3222697178,,
AK,Hoonah-Angoon Census Area,2105,2011,2090,0.3187618126,,
AK,Hoonah-Angoon Census Area,2105,2012,2120,0.3233373411,,
AK,Hoonah-Angoon Census Area,2105,2013,2121,0.3234898587,,
AK,Hoonah-Angoon Census Area,2105,2014,2103,0.3207445416,,
AK,Hoonah-Angoon Census Area,2105,2015,2137,0.3259301405,,
AK,Hoonah-Angoon Census Area,2105,2016,2128,0.324557482,,
AK,Hoonah-Angoon Census Area,2105,2017,2139,0.3262351757,,
AK,Hoonah-Angoon Census Area,2105,2018,2151,0.3280653871,,
AK,Juneau City and Borough,2110,2010,31386,11.607834925,,
AK,Juneau City and Borough,2110,2011,32152,11.89113326,,
AK,Juneau City and Borough,2110,2012,32378,11.974717365,,
AK,Juneau City and Borough,2110,2013,32587,12.052014169,,
AK,Juneau City and Borough,2110,2014,32476,12.010961799,,
AK,Juneau City and Borough,2110,2015,32601,12.057191945,,
AK,Juneau City and Borough,2110,2016,32400,11.98285387,,
AK,Juneau City and Borough,2110,2017,32061,11.857477714,,
AK,Juneau City and Borough,2110,2018,32113,11.876709455,,
AK,Kenai Peninsula Borough,2122,2010,55561,3.4675103905,,
AK,Kenai Peninsula Borough,2122,2011,56302,3.5137555121,,
AK,Kenai Peninsula Borough,2122,2012,56906,3.5514505909,,
AK,Kenai Peninsula Borough,2122,2013,57015,3.5582531797,,
AK,Kenai Peninsula Borough,2122,2014,57565,3.5925781687,,
AK,Kenai Peninsula Borough,2122,2015,58029,3.6215359776,,
AK,Kenai Peninsula Borough,2122,2016,58452,3.6479350146,,
AK,Kenai Peninsula Borough,2122,2017,58522,3.6523036496,,
AK,Kenai Peninsula Borough,2122,2018,58533,3.6529901494,,
AK,Ketchikan Gateway Borough,2130,2010,13566,2.7931549678,,
AK,Ketchikan Gateway Borough,2130,2011,13665,2.8135384517,,
AK,Ketchikan Gateway Borough,2130,2012,13723,2.8254802907,,
AK,Ketchikan Gateway Borough,2130,2013,13716,2.8240390342,,
AK,Ketchikan Gateway Borough,2130,2014,13801,2.8415400052,,
AK,Ketchikan Gateway Borough,2130,2015,13706,2.8219800965,,
AK,Ketchikan Gateway Borough,2130,2016,13714,2.8236272467,,
AK,Ketchikan Gateway Borough,2130,2017,13882,2.8582174011,,
AK,Ketchikan Gateway Borough,2130,2018,13918,2.865629577,,
AK,Kodiak Island Borough,2150,2010,13650,2.0633777012,,
AK,Kodiak Island Borough,2150,2011,13806,2.0869591607,,
AK,Kodiak Island Borough,2150,2012,14038,2.1220290234,,
AK,Kodiak Island Borough,2150,2013,14089,2.1297383467,,
AK,Kodiak Island Borough,2150,2014,13904,2.1017731544,,
AK,Kodiak Island Borough,2150,2015,13766,2.0809126326,,
AK,Kodiak Island Borough,2150,2016,13710,2.0724474933,,
AK,Kodiak Island Borough,2150,2017,13519,2.0435753218,,
AK,Kodiak Island Borough,2150,2018,13345,2.0172729248,,
AK,Lake and Peninsula Borough,2164,2010,1639,0.0685848811,,
AK,Lake and Peninsula Borough,2164,2011,1648,0.0689614912,,
AK,Lake and Peninsula Borough,2164,2012,1647,0.0689196456,,
AK,Lake and Peninsula Borough,2164,2013,1665,0.0696728658,,
AK,Lake and Peninsula Borough,2164,2014,1645,0.0688359545,,
AK,Lake and Peninsula Borough,2164,2015,1592,0.0666181395,,
AK,Lake and Peninsula Borough,2164,2016,1598,0.0668692129,,
AK,Lake and Peninsula Borough,2164,2017,1607,0.067245823,,
AK,Lake and Peninsula Borough,2164,2018,1587,0.0664089117,,
AK,Matanuska-Susitna Borough,2170,2010,89735,3.6309686682,,
AK,Matanuska-Susitna Borough,2170,2011,91716,3.7111263428,,
AK,Matanuska-Susitna Borough,2170,2012,93670,3.79019151,,
AK,Matanuska-Susitna Borough,2170,2013,95877,3.8794938764,,
AK,Matanuska-Susitna Borough,2170,2014,98104,3.9696055076,,
AK,Matanuska-Susitna Borough,2170,2015,101068,4.0895385452,,
AK,Matanuska-Susitna Borough,2170,2016,104157,4.2145294876,,
AK,Matanuska-Susitna Borough,2170,2017,106383,4.3046006556,,
AK,Matanuska-Susitna Borough,2170,2018,107610,4.3542490487,,
AK,Nome Census Area,2180,2010,9544,0.4154628744,,
AK,Nome Census Area,2180,2011,9775,0.4255186083,,
AK,Nome Census Area,2180,2012,9819,0.4274339861,,
AK,Nome Census Area,2180,2013,9845,0.4285658003,,
AK,Nome Census Area,2180,2014,9803,0.4267374851,,
AK,Nome Census Area,2180,2015,9885,0.430307053,,
AK,Nome Census Area,2180,2016,9961,0.4336154329,,
AK,Nome Census Area,2180,2017,9968,0.4339201521,,
AK,Nome Census Area,2180,2018,10008,0.4356614048,,
AK,North Slope Borough,2185,2010,9476,0.1066824016,,
AK,North Slope Borough,2185,2011,9550,0.107515506,,
AK,North Slope Borough,2185,2012,9692,0.1091141659,,
AK,North Slope Borough,2185,2013,9786,0.1101724337,,
AK,North Slope Borough,2185,2014,9769,0.1099810448,,
AK,North Slope Borough,2185,2015,9795,0.1102737572,,
AK,North Slope Borough,2185,2016,9718,0.1094068783,,
AK,North Slope Borough,2185,2017,9831,0.1106790513,,
AK,North Slope Borough,2185,2018,9872,0.1111406362,,
AK,Northwest Arctic Borough,2188,2010,7559,0.2120428301,,
AK,Northwest Arctic Borough,2188,2011,7705,0.2161383788,,
AK,Northwest Arctic Borough,2188,2012,7707,0.2161944823,,
AK,Northwest Arctic Borough,2188,2013,7725,0.2166994129,,
AK,Northwest Arctic Borough,2188,2014,7771,0.2179897913,,
AK,Northwest Arctic Borough,2188,2015,7771,0.2179897913,,
AK,Northwest Arctic Borough,2188,2016,7689,0.2156895516,,
AK,Northwest Arctic Borough,2188,2017,7767,0.2178775845,,
AK,Northwest Arctic Borough,2188,2018,7671,0.2151846209,,
AK,Petersburg Borough,2195,2010,3219,1.1097646914,,
AK,Petersburg Borough,2195,2011,3254,1.1218310984,,
AK,Petersburg Borough,2195,2012,3278,1.1301052061,,
AK,Petersburg Borough,2195,2013,3293,1.1352765234,,
AK,Petersburg Borough,2195,2014,3265,1.1256233978,,
AK,Petersburg Borough,2195,2015,3259,1.1235548709,,
AK,Petersburg Borough,2195,2016,3270,1.1273471702,,
AK,Petersburg Borough,2195,2017,3259,1.1235548709,,
AK,Petersburg Borough,2195,2018,3221,1.1104542004,,
AK,Prince of Wales-Hyder Census Area,2198,2010,6213,1.180556643,,
AK,Prince of Wales-Hyder Census Area,2198,2011,6374,1.2111488882,,
AK,Prince of Wales-Hyder Census Area,2198,2012,6421,1.2200795437,,
AK,Prince of Wales-Hyder Census Area,2198,2013,6443,1.2242598505,,
AK,Prince of Wales-Hyder Census Area,2198,2014,6460,1.2274900875,,
AK,Prince of Wales-Hyder Census Area,2198,2015,6505,1.2360407151,,
AK,Prince of Wales-Hyder Census Area,2198,2016,6516,1.2381308685,,
AK,Prince of Wales-Hyder Census Area,2198,2017,6469,1.229200213,,
AK,Prince of Wales-Hyder Census Area,2198,2018,6422,1.2202695576,,
AK,Sitka City and Borough,2220,2010,8881,3.0944085786,,
AK,Sitka City and Borough,2220,2011,8886,3.0961507296,,
AK,Sitka City and Borough,2220,2012,9019,3.1424919458,,
AK,Sitka City and Borough,2220,2013,8973,3.1264641567,,
AK,Sitka City and Borough,2220,2014,8839,3.0797745104,,
AK,Sitka City and Borough,2220,2015,8778,3.0585202684,,
AK,Sitka City and Borough,2220,2016,8738,3.0445830605,,
AK,Sitka City and Borough,2220,2017,8686,3.0264646902,,
AK,Sitka City and Borough,2220,2018,8647,3.0128759126,,
AK,Skagway Municipality,2230,2010,968,2.2307594079,,
AK,Skagway Municipality,2230,2011,962,2.2169323867,,
AK,Skagway Municipality,2230,2012,999,2.302199017,,
AK,Skagway Municipality,2230,2013,1025,2.3621161085,,
AK,Skagway Municipality,2230,2014,1053,2.4266422071,,
AK,Skagway Municipality,2230,2015,1087,2.5049953268,,
AK,Skagway Municipality,2230,2016,1132,2.6086979852,,
AK,Skagway Municipality,2230,2017,1162,2.6778330909,,
AK,Skagway Municipality,2230,2018,1148,2.6455700416,,
AK,Southeast Fairbanks Census Area,2240,2010,7061,0.2844565228,,
AK,Southeast Fairbanks Census Area,2240,2011,7148,0.2879613688,,
AK,Southeast Fairbanks Census Area,2240,2012,7170,0.2888476517,,
AK,Southeast Fairbanks Census Area,2240,2013,6984,0.2813545327,,
AK,Southeast Fairbanks Census Area,2240,2014,6922,0.2788568264,,
AK,Southeast Fairbanks Census Area,2240,2015,6804,0.2741031272,,
AK,Southeast Fairbanks Census Area,2240,2016,6849,0.2759159786,,
AK,Southeast Fairbanks Census Area,2240,2017,6885,0.2773662597,,
AK,Southeast Fairbanks Census Area,2240,2018,6918,0.278695684,,
AK,Valdez-Cordova Census Area,2261,2010,9655,0.2821292343,,
AK,Valdez-Cordova Census Area,2261,2011,9738,0.2845545814,,
AK,Valdez-Cordova Census Area,2261,2012,9730,0.284320813,,
AK,Valdez-Cordova Census Area,2261,2013,9776,0.2856649813,,
AK,Valdez-Cordova Census Area,2261,2014,9475,0.2768694454,,
AK,Valdez-Cordova Census Area,2261,2015,9322,0.2723986248,,
AK,Valdez-Cordova Census Area,2261,2016,9318,0.2722817406,,
AK,Valdez-Cordova Census Area,2261,2017,9224,0.2695349619,,
AK,Valdez-Cordova Census Area,2261,2018,9164,0.2677816989,,
AK,Wrangell City and Borough,2275,2010,2371,0.9276230089,,
AK,Wrangell City and Borough,2275,2011,2395,0.9370126977,,
AK,Wrangell City and Borough,2275,2012,2425,0.9487498087,,
AK,Wrangell City and Borough,2275,2013,2455,0.9604869198,,
AK,Wrangell City and Borough,2275,2014,2447,0.9573570235,,
AK,Wrangell City and Borough,2275,2015,2459,0.9620518679,,
AK,Wrangell City and Borough,2275,2016,2501,0.9784838234,,
AK,Wrangell City and Borough,2275,2017,2511,0.9823961937,,
AK,Wrangell City and Borough,2275,2018,2503,0.9792662974,,
AK,Yakutat City and Borough,2282,2010,662,0.08683928,,
AK,Yakutat City and Borough,2282,2011,656,0.0860522171,,
AK,Yakutat City and Borough,2282,2012,664,0.0871016344,,
AK,Yakutat City and Borough,2282,2013,651,0.0853963313,,
AK,Yakutat City and Borough,2282,2014,655,0.0859210399,,
AK,Yakutat City and Borough,2282,2015,635,0.0832974967,,
AK,Yakutat City and Borough,2282,2016,613,0.0804115992,,
AK,Yakutat City and Borough,2282,2017,607,0.0796245362,,
AK,Yakutat City and Borough,2282,2018,604,0.0792310047,,
AK,Yukon-Koyukuk Census Area,2290,2010,5613,0.0385577363,,
AK,Yukon-Koyukuk Census Area,2290,2011,5631,0.0386813848,,
AK,Yukon-Koyukuk Census Area,2290,2012,5624,0.0386332993,,
AK,Yukon-Koyukuk Census Area,2290,2013,5564,0.0382211375,,
AK,Yukon-Koyukuk Census Area,2290,2014,5464,0.0375342012,,
AK,Yukon-Koyukuk Census Area,2290,2015,5466,0.0375479399,,
AK,Yukon-Koyukuk Census Area,2290,2016,5423,0.0372525573,,
AK,Yukon-Koyukuk Census Area,2290,2017,5396,0.0370670845,,
AK,Yukon-Koyukuk Census Area,2290,2018,5327,0.0365930984,,
AZ,Apache County,4001,2010,71832,6.4150188111,AZ-500,AZ-500
AZ,Apache County,4001,2011,72186,6.4466330869,AZ-500,AZ-500
AZ,Apache County,4001,2012,72238,6.4512769918,AZ-500,AZ-500
AZ,Apache County,4001,2013,72341,6.4604754958,AZ-500,AZ-500
AZ,Apache County,4001,2014,71820,6.4139471407,AZ-500,AZ-500
AZ,Apache County,4001,2015,71022,6.3426810614,AZ-500,AZ-500
AZ,Apache County,4001,2016,71403,6.3767065955,AZ-500,AZ-500
AZ,Apache County,4001,2017,71545,6.3893880281,AZ-500,AZ-500
AZ,Apache County,4001,2018,71818,6.413768529,AZ-500,AZ-500
AZ,Cochise County,4003,2010,131822,21.383799675,AZ-500,AZ-500
AZ,Cochise County,4003,2011,133111,21.592897684,AZ-500,AZ-500
AZ,Cochise County,4003,2012,132026,21.41689199,AZ-500,AZ-500
AZ,Cochise County,4003,2013,129608,21.024650728,AZ-500,AZ-500
AZ,Cochise County,4003,2014,127352,20.658688658,AZ-500,AZ-500
AZ,Cochise County,4003,2015,126502,20.520804012,AZ-500,AZ-500
AZ,Cochise County,4003,2016,125782,20.404007607,AZ-500,AZ-500
AZ,Cochise County,4003,2017,124990,20.275531561,AZ-500,AZ-500
AZ,Cochise County,4003,2018,126770,20.56427823,AZ-500,AZ-500
